Name,Type,Time,Amount
Tacontento,Food(prepared),2016-06-17T20:00:00Z,1.5
Tacontento,Food(prepared),2016-06-17T20:04:00Z,2
Tacontento,Food(prepared),2016-06-17T20:04:00Z,0.25
Tacontento,Food(prepared),2016-06-17T20:10:00Z,3.5
Tacontento,Food(prepared),2016-06-17T20:10:00Z,1.5
Tacontento,Food(prepared),2016-06-17T20:11:00Z,3.5
Tacontento,Food(prepared),2016-06-17T20:11:00Z,0.25
Tacontento,Food(prepared),2016-06-17T20:21:00Z,1.5
Tacontento,Food(prepared),2016-06-17T20:22:00Z,7
Tacontento,Food(prepared),2016-06-02T19:02:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:02:00Z,1
Tacontento,Food(prepared),2016-06-02T19:03:00Z,3
Tacontento,Food(prepared),2016-06-02T19:03:00Z,3
Tacontento,Food(prepared),2016-06-02T19:03:00Z,0.25
Tacontento,Food(prepared),2016-06-02T19:04:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:04:00Z,1
Tacontento,Food(prepared),2016-06-02T19:04:00Z,3
Tacontento,Food(prepared),2016-06-02T19:06:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:06:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:06:00Z,1
Tacontento,Food(prepared),2016-06-02T19:06:00Z,1
Tacontento,Food(prepared),2016-06-02T19:07:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:07:00Z,1
Tacontento,Food(prepared),2016-06-02T19:08:00Z,1
Tacontento,Food(prepared),2016-06-02T19:08:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:09:00Z,1
Tacontento,Food(prepared),2016-06-02T19:09:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:10:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:10:00Z,1
Tacontento,Food(prepared),2016-06-02T19:11:00Z,1
Tacontento,Food(prepared),2016-06-02T19:11:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:12:00Z,1
Tacontento,Food(prepared),2016-06-02T19:12:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:13:00Z,3
Tacontento,Food(prepared),2016-06-02T19:15:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:15:00Z,1.25
Tacontento,Food(prepared),2016-06-02T19:16:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:16:00Z,1
Tacontento,Food(prepared),2016-06-02T19:18:00Z,1
Tacontento,Food(prepared),2016-06-02T19:18:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:19:00Z,1
Tacontento,Food(prepared),2016-06-02T19:19:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:20:00Z,3
Tacontento,Food(prepared),2016-06-02T19:20:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:20:00Z,1
Tacontento,Food(prepared),2016-06-02T19:21:00Z,3
Tacontento,Food(prepared),2016-06-02T19:21:00Z,3
Tacontento,Food(prepared),2016-06-02T19:23:00Z,1
Tacontento,Food(prepared),2016-06-02T19:23:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:23:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:23:00Z,1
Tacontento,Food(prepared),2016-06-02T19:24:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:24:00Z,1
Tacontento,Food(prepared),2016-06-02T19:25:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:25:00Z,1
Tacontento,Food(prepared),2016-06-02T19:27:00Z,1
Tacontento,Food(prepared),2016-06-02T19:27:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:27:00Z,0.25
Tacontento,Food(prepared),2016-06-02T19:28:00Z,1.5
Tacontento,Food(prepared),2016-06-02T19:30:00Z,1
Tacontento,Food(prepared),2016-06-02T19:30:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:30:00Z,0.25
Tacontento,Food(prepared),2016-06-02T19:30:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:32:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:32:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:32:00Z,1
Tacontento,Food(prepared),2016-06-02T19:32:00Z,1
Tacontento,Food(prepared),2016-06-02T19:33:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:33:00Z,1
Tacontento,Food(prepared),2016-06-02T19:34:00Z,1
Tacontento,Food(prepared),2016-06-02T19:34:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:34:00Z,0.5
Tacontento,Food(prepared),2016-06-02T19:35:00Z,1
Tacontento,Food(prepared),2016-06-02T19:35:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:41:00Z,3
Tacontento,Food(prepared),2016-06-02T19:45:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:45:00Z,1
Tacontento,Food(prepared),2016-06-02T19:47:00Z,1
Tacontento,Food(prepared),2016-06-02T19:47:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:49:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:49:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:49:00Z,1
Tacontento,Food(prepared),2016-06-02T19:49:00Z,1
Tacontento,Food(prepared),2016-06-02T19:52:00Z,1
Tacontento,Food(prepared),2016-06-02T19:52:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:54:00Z,3
Tacontento,Food(prepared),2016-06-02T19:55:00Z,2
Tacontento,Food(prepared),2016-06-02T19:56:00Z,2
Tacontento,Food(prepared),2016-06-02T19:57:00Z,1
Tacontento,Food(prepared),2016-06-02T19:57:00Z,4.5
Tacontento,Food(prepared),2016-06-02T19:59:00Z,3
Tacontento,Food(prepared),2016-06-02T19:59:00Z,0.25
Tacontento,Food(prepared),2016-06-02T19:59:00Z,1.5
Tacontento,Food(prepared),2016-06-02T17:04:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:05:00Z,1
Tacontento,Food(prepared),2016-06-02T17:05:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:05:00Z,1
Tacontento,Food(prepared),2016-06-02T17:07:00Z,3
Tacontento,Food(prepared),2016-06-02T17:07:00Z,0.25
Tacontento,Food(prepared),2016-06-02T17:07:00Z,3
Tacontento,Food(prepared),2016-06-02T17:08:00Z,3
Tacontento,Food(prepared),2016-06-02T17:08:00Z,3
Tacontento,Food(prepared),2016-06-02T17:10:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:10:00Z,1
Tacontento,Food(prepared),2016-06-02T17:16:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:16:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:16:00Z,2
Tacontento,Food(prepared),2016-06-02T17:16:00Z,0.25
Tacontento,Food(prepared),2016-06-02T17:19:00Z,3
Tacontento,Food(prepared),2016-06-02T17:20:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:20:00Z,1
Tacontento,Food(prepared),2016-06-02T17:24:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:25:00Z,1
Tacontento,Food(prepared),2016-06-02T17:25:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:25:00Z,1
Tacontento,Food(prepared),2016-06-02T17:26:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:26:00Z,1
Tacontento,Food(prepared),2016-06-02T17:27:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:27:00Z,1
Tacontento,Food(prepared),2016-06-02T17:29:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:29:00Z,1
Tacontento,Food(prepared),2016-06-02T17:29:00Z,0.25
Tacontento,Food(prepared),2016-06-02T17:31:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:31:00Z,1
Tacontento,Food(prepared),2016-06-02T17:35:00Z,3
Tacontento,Food(prepared),2016-06-02T17:38:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:38:00Z,1
Tacontento,Food(prepared),2016-06-02T17:38:00Z,0.25
Tacontento,Food(prepared),2016-06-02T17:40:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:40:00Z,1
Tacontento,Food(prepared),2016-06-02T17:41:00Z,1.5
Tacontento,Food(prepared),2016-06-02T17:44:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:44:00Z,1
Tacontento,Food(prepared),2016-06-02T17:45:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:45:00Z,1
Tacontento,Food(prepared),2016-06-02T17:46:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:46:00Z,1
Tacontento,Food(prepared),2016-06-02T17:48:00Z,1
Tacontento,Food(prepared),2016-06-02T17:48:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:53:00Z,2.5
Tacontento,Food(prepared),2016-06-02T17:54:00Z,1.5
Tacontento,Food(prepared),2016-06-02T17:58:00Z,4.5
Tacontento,Food(prepared),2016-06-02T17:58:00Z,1
Tacontento,Food(prepared),2016-06-02T17:59:00Z,3
Tacontento,Food(prepared),2016-06-02T18:01:00Z,2.75
Tacontento,Food(prepared),2016-06-02T18:06:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:06:00Z,1
Tacontento,Food(prepared),2016-06-02T18:12:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:12:00Z,1
Tacontento,Food(prepared),2016-06-02T18:13:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:13:00Z,1
Tacontento,Food(prepared),2016-06-02T18:17:00Z,2.5
Tacontento,Food(prepared),2016-06-02T18:17:00Z,3
Tacontento,Food(prepared),2016-06-02T18:18:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:18:00Z,1
Tacontento,Food(prepared),2016-06-02T18:20:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:20:00Z,1
Tacontento,Food(prepared),2016-06-02T18:22:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:22:00Z,1
Tacontento,Food(prepared),2016-06-02T18:24:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:24:00Z,1
Tacontento,Food(prepared),2016-06-02T18:25:00Z,0.25
Tacontento,Food(prepared),2016-06-02T18:25:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:25:00Z,1
Tacontento,Food(prepared),2016-06-02T18:25:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:25:00Z,1
Tacontento,Food(prepared),2016-06-02T18:27:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:27:00Z,1
Tacontento,Food(prepared),2016-06-02T18:29:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:29:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:29:00Z,1
Tacontento,Food(prepared),2016-06-02T18:29:00Z,1
Tacontento,Food(prepared),2016-06-02T18:31:00Z,1.5
Tacontento,Food(prepared),2016-06-02T18:32:00Z,4
Tacontento,Food(prepared),2016-06-02T18:34:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:34:00Z,1
Tacontento,Food(prepared),2016-06-02T18:36:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:36:00Z,1
Tacontento,Food(prepared),2016-06-02T18:36:00Z,3
Tacontento,Food(prepared),2016-06-02T18:38:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:38:00Z,1
Tacontento,Food(prepared),2016-06-02T18:39:00Z,1
Tacontento,Food(prepared),2016-06-02T18:39:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:40:00Z,1.5
Tacontento,Food(prepared),2016-06-02T18:41:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:41:00Z,1.25
Tacontento,Food(prepared),2016-06-02T18:42:00Z,1
Tacontento,Food(prepared),2016-06-02T18:42:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:43:00Z,1
Tacontento,Food(prepared),2016-06-02T18:43:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:45:00Z,1
Tacontento,Food(prepared),2016-06-02T18:45:00Z,1
Tacontento,Food(prepared),2016-06-02T18:45:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:45:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:45:00Z,0.5
Tacontento,Food(prepared),2016-06-02T18:47:00Z,1
Tacontento,Food(prepared),2016-06-02T18:47:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:49:00Z,1
Tacontento,Food(prepared),2016-06-02T18:49:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:49:00Z,3
Tacontento,Food(prepared),2016-06-02T18:52:00Z,1
Tacontento,Food(prepared),2016-06-02T18:52:00Z,1
Tacontento,Food(prepared),2016-06-02T18:52:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:52:00Z,4.5
Tacontento,Food(prepared),2016-06-02T18:55:00Z,3
Tacontento,Food(prepared),2016-06-02T18:57:00Z,3
Tacontento,Food(prepared),2016-06-02T18:57:00Z,3
Tacontento,Food(prepared),2016-06-02T18:57:00Z,1.5
Tacontento,Food(prepared),2016-06-02T18:57:00Z,1.5
Tacontento,Food(prepared),2016-06-02T18:57:00Z,0.25
Tacontento,Food(prepared),2016-06-02T18:59:00Z,3
Tacontento,Food(prepared),2016-06-02T18:59:00Z,2
Tacontento,Food(prepared),2016-06-02T20:01:00Z,1
Tacontento,Food(prepared),2016-06-02T20:01:00Z,4.5
Tacontento,Food(prepared),2016-06-02T20:01:00Z,0.25
Tacontento,Food(prepared),2016-06-02T20:03:00Z,3
Tacontento,Food(prepared),2016-06-02T20:06:00Z,1.5
Tacontento,Food(prepared),2016-06-02T20:06:00Z,4
Tacontento,Food(prepared),2016-06-02T20:07:00Z,1
Tacontento,Food(prepared),2016-06-02T20:07:00Z,1
Tacontento,Food(prepared),2016-06-02T20:07:00Z,4.5
Tacontento,Food(prepared),2016-06-02T20:07:00Z,4.5
Tacontento,Food(prepared),2016-06-02T20:08:00Z,1
Tacontento,Food(prepared),2016-06-02T20:08:00Z,4.5
Tacontento,Food(prepared),2016-06-02T20:09:00Z,1
Tacontento,Food(prepared),2016-06-02T20:09:00Z,4.5
Tacontento,Food(prepared),2016-06-02T20:10:00Z,1
Tacontento,Food(prepared),2016-06-02T20:10:00Z,4.5
Tacontento,Food(prepared),2016-06-02T20:17:00Z,3
Tacontento,Food(prepared),2016-06-02T20:17:00Z,0.25
Tacontento,Food(prepared),2016-06-02T20:17:00Z,1.5
Tacontento,Food(prepared),2016-06-02T20:17:00Z,1.5
Tacontento,Food(prepared),2016-06-02T20:17:00Z,1.5
Tacontento,Food(prepared),2016-06-02T20:19:00Z,4
Tacontento,Food(prepared),2016-06-02T20:19:00Z,1.5
Tacontento,Food(prepared),2016-06-02T20:20:00Z,3
Tacontento,Food(prepared),2016-06-02T20:24:00Z,4
Tacontento,Food(prepared),2016-06-02T20:24:00Z,5.5
Tacontento,Food(prepared),2016-06-02T20:24:00Z,4
Tacontento,Food(prepared),2016-06-02T20:25:00Z,4.5
Tacontento,Food(prepared),2016-06-02T20:52:00Z,1
Tacontento,Food(prepared),2016-06-02T20:52:00Z,4.5
Tacontento,Food(prepared),2016-06-20T19:01:00Z,6.5
Tacontento,Food(prepared),2016-06-20T19:01:00Z,1.5
Tacontento,Food(prepared),2016-06-20T19:01:00Z,1.5
Tacontento,Food(prepared),2016-06-20T19:01:00Z,4
Tacontento,Food(prepared),2016-06-20T19:09:00Z,4
Tacontento,Food(prepared),2016-06-20T19:09:00Z,2.5
Tacontento,Food(prepared),2016-06-20T19:10:00Z,1.5
Tacontento,Food(prepared),2016-06-20T19:13:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:13:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:13:00Z,1.5
Tacontento,Food(prepared),2016-06-20T19:21:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:25:00Z,6.5
Tacontento,Food(prepared),2016-06-20T19:30:00Z,6.5
Tacontento,Food(prepared),2016-06-20T19:31:00Z,2
Tacontento,Food(prepared),2016-06-20T19:35:00Z,5
Tacontento,Food(prepared),2016-06-20T19:42:00Z,4.5
Tacontento,Food(prepared),2016-06-20T19:42:00Z,6.5
Tacontento,Food(prepared),2016-06-20T19:45:00Z,1.5
Tacontento,Food(prepared),2016-06-20T19:47:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:54:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:56:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:56:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:56:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:56:00Z,3.5
Tacontento,Food(prepared),2016-06-20T19:57:00Z,6.5
Tacontento,Food(prepared),2016-06-20T17:10:00Z,3.5
Tacontento,Food(prepared),2016-06-20T17:13:00Z,3.5
Tacontento,Food(prepared),2016-06-20T17:13:00Z,1
Tacontento,Food(prepared),2016-06-20T17:18:00Z,1.5
Tacontento,Food(prepared),2016-06-20T17:18:00Z,2.5
Tacontento,Food(prepared),2016-06-20T17:20:00Z,3.5
Tacontento,Food(prepared),2016-06-20T17:20:00Z,2.5
Tacontento,Food(prepared),2016-06-20T17:21:00Z,4.5
Tacontento,Food(prepared),2016-06-20T17:21:00Z,0.25
Tacontento,Food(prepared),2016-06-20T17:21:00Z,0.25
Tacontento,Food(prepared),2016-06-20T17:22:00Z,4.5
Tacontento,Food(prepared),2016-06-20T17:22:00Z,1.5
Tacontento,Food(prepared),2016-06-20T17:24:00Z,3.5
Tacontento,Food(prepared),2016-06-20T17:24:00Z,1.75
Tacontento,Food(prepared),2016-06-20T17:26:00Z,6.5
Tacontento,Food(prepared),2016-06-20T17:26:00Z,1.5
Tacontento,Food(prepared),2016-06-20T17:28:00Z,4
Tacontento,Food(prepared),2016-06-20T17:30:00Z,4
Tacontento,Food(prepared),2016-06-20T17:35:00Z,5
Tacontento,Food(prepared),2016-06-20T17:35:00Z,1.5
Tacontento,Food(prepared),2016-06-20T17:38:00Z,3.5
Tacontento,Food(prepared),2016-06-20T17:38:00Z,1.5
Tacontento,Food(prepared),2016-06-20T17:43:00Z,3.5
Tacontento,Food(prepared),2016-06-20T17:58:00Z,1.5
Tacontento,Food(prepared),2016-06-20T18:00:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:03:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:03:00Z,1.5
Tacontento,Food(prepared),2016-06-20T18:14:00Z,4.5
Tacontento,Food(prepared),2016-06-20T18:14:00Z,2.5
Tacontento,Food(prepared),2016-06-20T18:16:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:16:00Z,1.5
Tacontento,Food(prepared),2016-06-20T18:16:00Z,2.5
Tacontento,Food(prepared),2016-06-20T18:24:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:27:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:32:00Z,4.5
Tacontento,Food(prepared),2016-06-20T18:32:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:35:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:35:00Z,1.5
Tacontento,Food(prepared),2016-06-20T18:37:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:37:00Z,1.5
Tacontento,Food(prepared),2016-06-20T18:39:00Z,4.5
Tacontento,Food(prepared),2016-06-20T18:39:00Z,1.5
Tacontento,Food(prepared),2016-06-20T18:41:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:41:00Z,2.5
Tacontento,Food(prepared),2016-06-20T18:43:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:45:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:45:00Z,1.5
Tacontento,Food(prepared),2016-06-20T18:47:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:50:00Z,4.5
Tacontento,Food(prepared),2016-06-20T18:51:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:53:00Z,2.5
Tacontento,Food(prepared),2016-06-20T18:53:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:56:00Z,6.5
Tacontento,Food(prepared),2016-06-20T18:56:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:56:00Z,3.5
Tacontento,Food(prepared),2016-06-20T18:58:00Z,4
Tacontento,Food(prepared),2016-06-20T20:00:00Z,3.5
Tacontento,Food(prepared),2016-06-20T20:01:00Z,1.5
Tacontento,Food(prepared),2016-06-20T20:07:00Z,2.5
Tacontento,Food(prepared),2016-06-20T20:07:00Z,3.5
Tacontento,Food(prepared),2016-06-20T22:47:00Z,-3
Tacontento,Food(prepared),2016-06-21T19:05:00Z,4.5
Tacontento,Food(prepared),2016-06-21T19:14:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:17:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:19:00Z,6.5
Tacontento,Food(prepared),2016-06-21T19:27:00Z,6.5
Tacontento,Food(prepared),2016-06-21T19:27:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:28:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:30:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:30:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:37:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:37:00Z,1.5
Tacontento,Food(prepared),2016-06-21T19:39:00Z,1.5
Tacontento,Food(prepared),2016-06-21T19:41:00Z,2
Tacontento,Food(prepared),2016-06-21T19:46:00Z,1.5
Tacontento,Food(prepared),2016-06-21T19:51:00Z,5
Tacontento,Food(prepared),2016-06-21T19:51:00Z,5
Tacontento,Food(prepared),2016-06-21T19:51:00Z,2
Tacontento,Food(prepared),2016-06-21T19:53:00Z,3.5
Tacontento,Food(prepared),2016-06-21T19:53:00Z,0.25
Tacontento,Food(prepared),2016-06-21T19:55:00Z,3.5
Tacontento,Food(prepared),2016-06-21T16:01:00Z,-18.96
Tacontento,Food(prepared),2016-06-21T17:03:00Z,3.5
Tacontento,Food(prepared),2016-06-21T17:04:00Z,6.5
Tacontento,Food(prepared),2016-06-21T17:06:00Z,6.5
Tacontento,Food(prepared),2016-06-21T17:06:00Z,2
Tacontento,Food(prepared),2016-06-21T17:07:00Z,2.5
Tacontento,Food(prepared),2016-06-21T17:18:00Z,4.5
Tacontento,Food(prepared),2016-06-21T17:18:00Z,2
Tacontento,Food(prepared),2016-06-21T17:25:00Z,4.5
Tacontento,Food(prepared),2016-06-21T17:25:00Z,2.5
Tacontento,Food(prepared),2016-06-21T17:27:00Z,3.5
Tacontento,Food(prepared),2016-06-21T17:27:00Z,0.5
Tacontento,Food(prepared),2016-06-21T17:29:00Z,2
Tacontento,Food(prepared),2016-06-21T17:29:00Z,3.5
Tacontento,Food(prepared),2016-06-21T17:30:00Z,3.5
Tacontento,Food(prepared),2016-06-21T17:30:00Z,2
Tacontento,Food(prepared),2016-06-21T17:32:00Z,6.5
Tacontento,Food(prepared),2016-06-21T17:35:00Z,2
Tacontento,Food(prepared),2016-06-21T17:35:00Z,3.5
Tacontento,Food(prepared),2016-06-21T17:37:00Z,5
Tacontento,Food(prepared),2016-06-21T17:37:00Z,4
Tacontento,Food(prepared),2016-06-21T18:09:00Z,4.5
Tacontento,Food(prepared),2016-06-21T18:09:00Z,3.5
Tacontento,Food(prepared),2016-06-21T18:14:00Z,6.5
Tacontento,Food(prepared),2016-06-21T18:19:00Z,4.5
Tacontento,Food(prepared),2016-06-21T18:19:00Z,2.5
Tacontento,Food(prepared),2016-06-21T18:25:00Z,2.5
Tacontento,Food(prepared),2016-06-21T18:25:00Z,3.5
Tacontento,Food(prepared),2016-06-21T18:34:00Z,4.5
Tacontento,Food(prepared),2016-06-21T18:34:00Z,3
Tacontento,Food(prepared),2016-06-21T18:36:00Z,3.5
Tacontento,Food(prepared),2016-06-21T18:37:00Z,4.5
Tacontento,Food(prepared),2016-06-21T18:39:00Z,3.5
Tacontento,Food(prepared),2016-06-21T18:39:00Z,0.5
Tacontento,Food(prepared),2016-06-21T18:44:00Z,4.5
Tacontento,Food(prepared),2016-06-21T18:44:00Z,2.5
Tacontento,Food(prepared),2016-06-21T18:49:00Z,4.5
Tacontento,Food(prepared),2016-06-21T18:49:00Z,2
Tacontento,Food(prepared),2016-06-21T18:53:00Z,3.5
Tacontento,Food(prepared),2016-06-21T20:02:00Z,6.5
Tacontento,Food(prepared),2016-06-21T20:04:00Z,4
Tacontento,Food(prepared),2016-06-21T20:04:00Z,1.5
Tacontento,Food(prepared),2016-06-21T21:01:00Z,-16.91
Tacontento,Food(prepared),2016-06-21T15:20:00Z,-17.5
Tacontento,Food(prepared),2016-06-22T19:04:00Z,1.5
Tacontento,Food(prepared),2016-06-22T19:07:00Z,2
Tacontento,Food(prepared),2016-06-22T19:18:00Z,6.5
Tacontento,Food(prepared),2016-06-22T19:27:00Z,3.5
Tacontento,Food(prepared),2016-06-22T19:28:00Z,3.5
Tacontento,Food(prepared),2016-06-22T19:28:00Z,2.5
Tacontento,Food(prepared),2016-06-22T19:30:00Z,3.5
Tacontento,Food(prepared),2016-06-22T19:34:00Z,4.5
Tacontento,Food(prepared),2016-06-22T19:34:00Z,4.5
Tacontento,Food(prepared),2016-06-22T19:34:00Z,1.5
Tacontento,Food(prepared),2016-06-22T19:39:00Z,6.5
Tacontento,Food(prepared),2016-06-22T19:39:00Z,1.5
Tacontento,Food(prepared),2016-06-22T19:40:00Z,6.5
Tacontento,Food(prepared),2016-06-22T19:53:00Z,3.5
Tacontento,Food(prepared),2016-06-22T19:55:00Z,3.5
Tacontento,Food(prepared),2016-06-22T19:55:00Z,2.5
Tacontento,Food(prepared),2016-06-22T19:57:00Z,6.5
Tacontento,Food(prepared),2016-06-22T19:57:00Z,1.5
Tacontento,Food(prepared),2016-06-22T19:58:00Z,3.5
Tacontento,Food(prepared),2016-06-22T17:06:00Z,4.5
Tacontento,Food(prepared),2016-06-22T17:08:00Z,4.5
Tacontento,Food(prepared),2016-06-22T17:09:00Z,4.5
Tacontento,Food(prepared),2016-06-22T17:13:00Z,6.5
Tacontento,Food(prepared),2016-06-22T17:27:00Z,4.5
Tacontento,Food(prepared),2016-06-22T17:29:00Z,6.5
Tacontento,Food(prepared),2016-06-22T17:29:00Z,4.5
Tacontento,Food(prepared),2016-06-22T17:31:00Z,3.5
Tacontento,Food(prepared),2016-06-22T17:58:00Z,2
Tacontento,Food(prepared),2016-06-22T18:00:00Z,6.5
Tacontento,Food(prepared),2016-06-22T18:00:00Z,1.5
Tacontento,Food(prepared),2016-06-22T18:13:00Z,6.5
Tacontento,Food(prepared),2016-06-22T18:27:00Z,6.5
Tacontento,Food(prepared),2016-06-22T18:29:00Z,5
Tacontento,Food(prepared),2016-06-22T18:32:00Z,3.5
Tacontento,Food(prepared),2016-06-22T18:33:00Z,4.5
Tacontento,Food(prepared),2016-06-22T18:35:00Z,2.5
Tacontento,Food(prepared),2016-06-22T18:36:00Z,3.5
Tacontento,Food(prepared),2016-06-22T18:37:00Z,3.5
Tacontento,Food(prepared),2016-06-22T18:37:00Z,1.5
Tacontento,Food(prepared),2016-06-22T18:38:00Z,2.5
Tacontento,Food(prepared),2016-06-22T18:39:00Z,4.5
Tacontento,Food(prepared),2016-06-22T18:39:00Z,0.25
Tacontento,Food(prepared),2016-06-22T18:39:00Z,0.25
Tacontento,Food(prepared),2016-06-22T18:40:00Z,3.5
Tacontento,Food(prepared),2016-06-22T18:42:00Z,4.5
Tacontento,Food(prepared),2016-06-22T18:47:00Z,4.5
Tacontento,Food(prepared),2016-06-22T18:50:00Z,3.5
Tacontento,Food(prepared),2016-06-22T18:52:00Z,6.5
Tacontento,Food(prepared),2016-06-22T18:52:00Z,2
Tacontento,Food(prepared),2016-06-22T18:53:00Z,2.5
Tacontento,Food(prepared),2016-06-22T18:54:00Z,6.5
Tacontento,Food(prepared),2016-06-22T18:54:00Z,1.5
Tacontento,Food(prepared),2016-06-22T18:56:00Z,2
Tacontento,Food(prepared),2016-06-22T18:56:00Z,6.5
